,time,value
2019-01-14 00:52:15,00:52:15,58
2019-01-14 00:52:20,00:52:20,57
2019-01-14 00:52:25,00:52:25,56
2019-01-14 00:52:30,00:52:30,52
2019-01-14 00:52:40,00:52:40,51
2019-01-14 00:52:55,00:52:55,51
2019-01-14 00:53:00,00:53:00,51
2019-01-14 00:53:05,00:53:05,52
2019-01-14 00:53:10,00:53:10,53
2019-01-14 00:53:15,00:53:15,55
2019-01-14 00:53:20,00:53:20,56
2019-01-14 00:53:26,00:53:26,57
2019-01-14 00:53:31,00:53:31,58
2019-01-14 00:53:36,00:53:36,59
2019-01-14 00:53:41,00:53:41,60
2019-01-14 00:53:46,00:53:46,62
2019-01-14 00:53:51,00:53:51,63
2019-01-14 00:54:01,00:54:01,62
2019-01-14 00:54:06,00:54:06,59
2019-01-14 00:54:11,00:54:11,56
2019-01-14 00:54:16,00:54:16,55
2019-01-14 00:54:31,00:54:31,54
2019-01-14 00:54:36,00:54:36,52
2019-01-14 00:54:46,00:54:46,53
2019-01-14 00:54:56,00:54:56,54
2019-01-14 00:55:11,00:55:11,54
2019-01-14 00:55:26,00:55:26,56
2019-01-14 00:55:31,00:55:31,59
2019-01-14 00:55:46,00:55:46,57
2019-01-14 00:55:51,00:55:51,53
2019-01-14 00:55:56,00:55:56,54
2019-01-14 00:56:11,00:56:11,54
2019-01-14 00:56:26,00:56:26,55
2019-01-14 00:56:36,00:56:36,54
2019-01-14 00:56:41,00:56:41,52
2019-01-14 00:56:56,00:56:56,52
2019-01-14 00:57:11,00:57:11,53
2019-01-14 00:57:26,00:57:26,55
2019-01-14 00:57:31,00:57:31,55
2019-01-14 00:57:41,00:57:41,56
2019-01-14 00:57:46,00:57:46,55
2019-01-14 00:58:01,00:58:01,55
2019-01-14 00:58:06,00:58:06,56
2019-01-14 00:58:11,00:58:11,57
2019-01-14 00:58:16,00:58:16,58
2019-01-14 00:58:21,00:58:21,57
2019-01-14 00:58:26,00:58:26,58
2019-01-14 00:58:31,00:58:31,59
2019-01-14 00:58:36,00:58:36,60
2019-01-14 00:58:41,00:58:41,59
2019-01-14 00:58:46,00:58:46,58
2019-01-14 00:59:01,00:59:01,58
2019-01-14 00:59:16,00:59:16,58
2019-01-14 00:59:21,00:59:21,59
2019-01-14 00:59:31,00:59:31,60
2019-01-14 00:59:36,00:59:36,62
2019-01-14 00:59:46,00:59:46,61
2019-01-14 01:00:01,01:00:01,61
2019-01-14 01:00:06,01:00:06,62
2019-01-14 01:00:11,01:00:11,63
2019-01-14 01:00:16,01:00:16,65
2019-01-14 01:00:21,01:00:21,64
2019-01-14 01:00:26,01:00:26,65
2019-01-14 01:00:31,01:00:31,64
2019-01-14 01:00:36,01:00:36,58
2019-01-14 01:00:41,01:00:41,56
2019-01-14 01:00:51,01:00:51,55
2019-01-14 01:00:56,01:00:56,53
